label_bullying,text_message,contains_url,naughty_count,norm
0,i have always dream of making people happy how acting music comedy the only one im actually a little good a],False,0,0.0
0,my day been so terrible yall my dumbass got out the car didnt put the car in park and almost crashed into the corner store like wtf u200d,False,1,0.03571428571428571
0,this is my dumbass,False,1,0.25
0,i bet we are only scraping the top of the crooked things that dumbass did,False,2,0.13333333333333333
0,everything is a conspiracy theory the world is flat vaccines cause autism (if they dont kill you first) all rich black peo,False,0,0.0
0,jon gruden is a whole dumbass for releasing a good punter you never know you need a,False,1,0.058823529411764705
0,me seeing an 8-year-old utilize a vivid imagination to create a battle sequence between their transformer and a kirby,False,0,0.0
0,if i try this in textiles class and it dont work imma look like a dumbass,False,2,0.125
0,he was voted germany player of the year zero times he won a fan,False,0,0.0
0,realdonaldtrump dumbass he wont ask you he will order you according to the constitu,False,2,0.14285714285714285
0, listen kids i know u want to stop getting violently murdered by assault rifles but you need to grow up and realize that t,False,1,0.04
0,i have no idea i was at like 100 in october and 99% of my posts are about idolshit so idk why im getting dumbass clout],False,2,0.07692307692307693
0,my mum finds me irritating and tells me to shut up every time i open my damn mouth my dad is a dumbass bigot who i,False,1,0.038461538461538464
0, how am i defending white people  all im saying in the tweet is dont be a hypocrite if ya dumbass would,False,1,0.043478260869565216
0,what a dumbass this affirmative action senator cant even make a joke correctly the proper line would have been do,False,1,0.05
0,my dumbass tried to text this bitch after i blocked him,False,2,0.18181818181818182
0,okdumbass tpm senmajldr agreed mcconnell will be remembered for his part in the failed coup hes lucky obama wasnt lik,False,1,0.05
0,i beg you stop sending me hippo related news i dont care i picked this dumbass identity in a panic when an employer,False,2,0.08695652173913043
0,my dumbass be loyal before the relationship start,False,1,0.125
0,incase you didnt understand why you were gaslight with cyber-weapons to use the owl logo and do your dumbass pedo 666 shrimpdick sign,False,2,0.08695652173913043
0,yes by all means dont criticize something wrong just find something to distract you from it uh that doesnt work dumbass,False,1,0.047619047619047616
0,dis pollen everytime i step my dumbass outside,False,1,0.125
0,dotus dumbass of the united states hes really losing it this week scary times,False,1,0.07142857142857142
0,realdonaldtrump muhammad alidumbass you conveniently forget that he and his fathe,False,1,0.09090909090909091
0,with prejudice against jews cropping up among migrants fears grow that a new generation of anti-semites is comin,False,0,0.0
0,today is not punishamuslimday there is no such day and there never will be today is a day to remind your muslim,False,0,0.0
0,in general conservatives seem more prone to flip out this way than liberals -- and if youre jewish and at all awa,False,0,0.0
0,i think the hatred  prejudice was always there amp the internet has just exposed it more effectivel,False,0,0.0
0,a quote by joe wright director of pride amp prejudice and atonement,False,0,0.0
0,thank you renireni for writing this vital piece of work to my white followers please read this book dont shy away fro,False,0,0.0
0,willful blindness is as dangerous as outright prejudice and perhaps more so,False,0,0.0
0,follow symeonbrown tonight in tottenham no better reporter on this - grief rage prejudice injustice he captur,False,0,0.0
0,but why is dris picture slay and mine looks disgusting  this is prejudice and im not happy,False,0,0.0
0,today i visited auschwitz an incredibly sobering experience but also a stark reminder of why we must continue to oppo,False,0,0.0
0,helping you understand life daily insights tips and analysis about purpose existence happiness bias prejudice and,False,1,0.0625
0,you have got to be kidding have you not seen pics of hitler roseanne that show is obnoxious and p,False,0,0.0
0,dont allow prejudice rob you of this moment enjoy the man while hes still around we wont be seeing another ronaldo in,False,0,0.0
0,blackmail prejudice and persecution gay rights in nigeria,False,0,0.0
0,i commit to spread loveoverbias watch proctergambles new film amp stand with glblctzn against prejudice too],False,0,0.0
0,what is it about trans women that makes them inherently more dangerous than cis women th,False,0,0.0
0,we are manipulated even in education in brazil some school books used to imply that native a,False,0,0.0
0,was there always this much hatred and prejudice before the internet or has the internet just exposed it more effective,False,0,0.0
0,the fray seattle pride and prejudice books skirt harry and indiana and many many songs and other things,False,0,0.0
0,we must not stand for prejudice and discrimination in our society communities are built by people coming together and are,False,0,0.0
0,after the meeting and my speech a charming british person told me that its not me that the brits want to get rid of but],False,0,0.0
0,as a corbyn surporter i reject the notion that im some kind of naive idiot blind to antisemitism im fed up of being to,False,0,0.0
0,pride and prejudice and zombies,False,0,0.0
0,fire has no prejudice it can happen to anyone at any place at any time it can happen on any campus in this country simo,False,0,0.0
0,only freedom from prejudice and tireless zeal avail for the most holy of the endeavours of mankind the practice of th,False,0,0.0
0,many of us on the jewish left are trans we dont make room for prejudice in our community ],False,0,0.0
0,corbyn should attend anti-semitic prejudice course back to school jezza,False,0,0.0
0,we jews have a particular calling to fight every type of prejudice and support our muslim brothers,False,0,0.0
0,buffon il a assez de rfrence l pour porte plainte contre ronaldo contre harclement sexuel prjudice moral homicide volo,False,2,0.10526315789473684
0,as bad as personal prejudice is personal prej,False,0,0.0
0,it was one of those where smiles with the quality of eternal reassurance in it that you may come across four or f,False,1,0.043478260869565216
0,message est fort poignant et doit tre entendu nos jeunes ont besoins davancer le prjudice est immense  ce stade l],False,0,0.0
0, i agree but as i said the video is from the early 90s amp definitely not representative i,False,0,0.0
0,the prejudice is palpable we can only qualify for this tournament through the c,False,0,0.0
0,this statement is so racist and ignorant everybody is equal period racism is defined asprejud,False,0,0.0
0,hooked on the island after first episode a case study on poor teamwork and class prejudice,False,1,0.0625
0,punish a muslim day is tomorrow in the uk and even though im disgusted this we all need to take precautions please,False,0,0.0
0,like many a would-be authoritarian trump ignores the real threats that his country faces preferring to manufactur,False,0,0.0
0,when terrorism racism bigotry prejudice hatred trade wars climate change extinction of species mechanized d,False,0,0.0
0,i was 44 when martin luther king was assassinated my family was young amp i remember along with my wife sitting down,False,2,0.09090909090909091
0, im sure it can be entertaining to watch but it seems to me its just a bunch of morons beating the sh],False,0,0.0
0,this is what happens when you openly listen to bts without prejudice,False,0,0.0
0,racism resz()m noun prejudice discrimination or antagonism directed against someone of a different race based on,False,0,0.0
0,les mineurs taient majeurs dont lun avait 32 ans 285 mineurs non accompagns trangers pris en compte par le dparte,False,0,0.0
0,many of the irishmen serving in the us army during the mexican-american war experienced racism and anti-catholic prejudice a,False,0,0.0
0,striving only 2b first is a worthless objective ~tl openmind 2 seek perspective then observe question,False,0,0.0
0,really really disappointed that channel4 has gone for such appalling class stereotyping on this years theisland pre,False,1,0.058823529411764705
0,really happy to see more members speaking about antisemitism admitting that there is an issue and that it is something we can,False,0,0.0
0,what an inspiration still work to do to challenge hate and prejudice in all its forms afightforallofus,False,0,0.0
0,where am i stereotyping any gay men i said i b,False,0,0.0
0,ever been called a discriminatory name or racial slur i have ever dealt w bullying or prejudice due to your race gen,False,0,0.0
0,yes and so do i i care about all prejudice as,False,0,0.0
0,just a reminder about the accentismproj set up to collect share and highlight stories of language-based prejudice disc,False,0,0.0
0,finally someone calls out the horrible prejudice men have always faced in publishing oh wait,False,0,0.0
0,travel is fatal to prejudice bigotry and narrow-mindedness and many of our people need it sorely on these accounts broad,False,0,0.0
0,pride and prejudice,False,0,0.0
0,before labour can credibly confront the prejudice of others it must purge itself of bigots racists and fools the ns le,False,0,0.0
0,its hard to pin it down to one thing there are literally dozens treatment of gold star],False,0,0.0
0,realdonaldtrump in the past trump just fired anyone willing to stand up to his bullying now he faces the resistan],False,0,0.0
0,dna tests would never be an accurate measurement of iq environment and other factors just as import],False,0,0.0
0,attorneys nebraska death row inmate john lotters iq too low for execution via owhnews,False,0,0.0
0,for the low iq this is not a statement justifying the shooter it is just a statement of fact,False,0,0.0
0,world average iq is declining because third world has more babies than europe and ne asia low iq immigration has reverse,False,0,0.0
0,realdonaldtrump yet again the needle dk don babbles about a topic on which he knows nothing but ],False,0,0.0
0,east asians have a marginally higher iq than whites - my suggestion is the importance of numerolog],False,0,0.0
0,i didnt deliberately misunderstand anything also you dont know],False,0,0.0
0,no its because they have low iq and how gross that you would excuse murdering someone,False,0,0.0
0,because their ideology trumps humansit amazes me,False,0,0.0
0,you dont want to hear someone speak dont go listen to them its that simple lef,False,0,0.0
0,thanks for reminding me im just a cishetwhitemale,False,0,0.0
0, it says those who have an iq of 120 or above can see 18 triangles i only saw 7 at first,False,0,0.0
0,no almost all down syndrome people are completely dependent its also not a little],False,0,0.0
0,how does he run away from his cuban heritage hes very proud of it just beca,False,0,0.0
0,low average iq populations you dont see too much violence among gujarati muslims],False,0,0.0
0, seen new five star hotel built in just less than two yrs,False,0,0.0
0,i think you are diminishing the problem by diminishing the people not of 15 members,False,0,0.0
0,anyone who says shit about what ainge has done is a low iq individual,False,1,0.07142857142857142
0,surely you know why thats a problem the low variance captured in gwa iq studies is social class diff,False,1,0.05263157894736842
0,you wouldnt be glorifying saddam if you were a shia or kurd living under him qasim qadiani comparing us army wit,False,0,0.0
0,another low iq tap dancing ball juggler that needs to shut his pie hole you have no clue on how to run anything bu,False,0,0.0
0, low iq  crime simple,False,0,0.0
0, nntaleb 1) low-iq-arabists trying to smear as racist minorities who dont identify warabism clueless +not being an arab doesnt,False,0,0.0
0,shelteringwind xeronius theintercept add low iq conspiracy theorist to the mix,False,0,0.0
0,i think its time to reclaim feminism from the radicals - those who try to diminish womens achievements by conflat,False,0,0.0
0,every element of this is incorrect women have a higher emotional intelligence emotional intelligence is respo,False,0,0.0
0,if youre a guy who feels the metoo movement is preventing you from flirting its possible you were never actuall,False,0,0.0
0,lizzie mcguire invented feminism and destroyed gender stereotypes in a single episode wow,False,0,0.0
0, this is truly another peakterfmoment as trans-exclusionary radical feminists (terfs) scrambled to delete all their assert,False,1,0.058823529411764705
0,and she hid hehind feminism for years before admitting she just wanted to be a hoewe really had nothing against h,False,0,0.0
0,healtheworldin5words never embrace modern day feminism,False,0,0.0
0,this is horrific and yet horribly familiar to those of you still asking why we need feminism this is why,False,0,0.0
0,yeah im a gender critical feminist which is a lot like feminism except instead of feminism i bully children who dont conf],False,0,0.0
0,my feminism,False,0,0.0
0,offset hates for a woman to feel like she needs a man he kinda invented feminism when you think about it,False,0,0.0
0,pshaw the great majority of feminists are either decievers or self-decieved feminism as a whole is a lying ent,False,0,0.0
0,we love this authentic feminism protects the rights of every woman including our li,False,0,0.0
0,my entire career has been focused on challenging male violence against women exploitative systems like prostitution th,False,1,0.058823529411764705
0,my journey through feminism,False,0,0.0
0,heres to noisy opinionated women - may there be more of them feminism,False,0,0.0
0,oh  amp the 1s that finally destroyed this appthe 1s who think they re practising feminism but actually being bitter wi],False,0,0.0
0, maybe her feminism comes from her silence i think the audience she appeals to is dif,False,0,0.0
0,its not about gender  its just about the best person for the jobif someone uses this argument on you maybe ask th,False,0,0.0
0, tfm i love your videos i am a mgtow and i am not arguing with you about the wumens my point is,False,0,0.0
0,artisticfcuk | arts of bst | british summer time - blue sky thoughts | blueplanet clash of the titans (gender equality),False,1,0.047619047619047616
0,go to court for free expression of feminism nearly one month after being censored feminist voices sued weibo and wechat,False,0,0.0
0,tech and media moved to an unholy racist alliance that basically offered up the left and feminism an economy for the pri,False,0,0.0
0,this is what a steady diet of feminism,False,0,0.0
0,why does the best person for the job always seem to be a straight white middle-aged middle-class man anooshcs t],False,1,0.05
0,racism and feminism everywhere,False,0,0.0
0,shout out to the amazon reviewer who enjoyed my book but felt there was too much liberalism and feminism in it,False,0,0.0
0,shockingly iran is 2nd in the world for  of transitions bc homosexuality still carries the d,False,1,0.058823529411764705
0,hey im now on the editorial board for an awesome new arts magazine jellyfish (funded by duke university) if you a w,False,0,0.0
0,people always ask me if im a feminist and im really not sure i can say i am feminism is about wanting equality im ho,False,0,0.0
0,third wave feminism is so bad for women its almost comical,False,0,0.0
0,louis didnt decide to add articles that talk about feminism lgbt black lives matter mental health professional],False,0,0.0
0,a good sir is baptized go forth and argue on the internet gaming atheism feminism and anime are your domain,False,0,0.0
0,if you need retweets stop recycling fake jokes and just tweet some fake woke stuff praising feminism,False,0,0.0
0,nah vat is this tag team feminism ting going on,False,0,0.0
0,super excited for the urgency of intersectionality by kimberl crenshaw therevolutionwillbeintersectional,False,0,0.0
0,diageos jane walker whiskey - socially tone-deaf marketing also masquerading as philanthropy],False,0,0.0
0,i cant picture dating someone whos not as socially aware as me yall be dating people with passive notions towards police b,False,1,0.045454545454545456
0,what to say when someone tries to mansplain away the gender pay gap anooshc,False,0,0.0
0,heres to noisy opinionated women - may there be more of them feminism,False,0,0.0
0,a new gospel for women katharine bushnell and the challenge of christian feminism oupacademic,False,0,0.0
0,meg wolitzer explores feminism and friendship in the female persuasion,False,0,0.0
0,race religion and feminism in france,False,0,0.0
0,if it makes u feel any better im a stupid brai,False,0,0.0
0,lecture april 11 530pm joseph winters between the world and (anti-) blackness coates afro-pessimism and the ruptures,False,0,0.0
0,miss white feminism  loki where,False,0,0.0
0,true but then what you are also saying is not feminism so its repulsive t,False,0,0.0
0,if youre a guy who feels the metoo movement is preventing you from flirting its possible you were never actually flirting,False,0,0.0
0,tonights class discussion gender based racial oppression in black america the impacts of patriarchy misandry,False,1,0.06666666666666667
0,the man in my dp broke porkistan into twohe showed m,False,0,0.0
0,is spiros the goatfucker showing the game tonight avfc,False,1,0.1111111111111111
0,but hes my goatfucker,False,1,0.25
0,hes a goatfucker,False,1,0.3333333333333333
0,chris mcdaniels was in as dirty of a race as you could get the swamp did everything possible to keep senator thad,False,0,0.0
0,it is widely acknowledged that erdogan is a goatfucker,False,1,0.1111111111111111
0,if grand architect of the unverse is allowed than equally the grand goatfucker of the universe is,False,1,0.058823529411764705
0,my remark tusk - european cheap whore with smelly goatfucker from turkey,False,1,0.08333333333333333
0,get out of my mentions you goatfucker,False,1,0.14285714285714285
0, we will never bombing or kill in the name of godgoatfucker,False,1,0.08333333333333333
0,the guy who called a sitting supreme court justice a goatfucker and michelle obama a marxist harpy is s,False,1,0.05263157894736842
0, did phil just say goatfuckers international   1232  knowing thats a derogatory term used towa,False,1,0.05555555555555555
0,none of them keep prostitutes and female sex slaves as pedo goatfucker muham-head did,False,3,0.21428571428571427
0,middle easterners being grouped with white people in the ethnic sections of applications is really funny ))) bc,False,0,0.0
0, i love love love that your doughy cynical cowardly poseur unimaginative retro-grade faux-christ,False,0,0.0
0,look at the english of this goatfucker and he works for some us company,False,1,0.07142857142857142
0,i made up goatfucker but not pigfucker,False,2,0.2857142857142857
0,this photo only proves that israel is peaceful unless they are being attacked direct,False,0,0.0
0,the goatfucker who made this book notislamophobic,False,1,0.14285714285714285
0,havent talked to you in ages feels like i dont even know u anymore only thing i know about u is tha,False,0,0.0
0,i aint do it bro i swear its g00dgirlsteph you gotta watch out for she found out my grandpa f,False,0,0.0
0,if they didnt want to be called a goatfucker they wouldnt photoshop themselves fucking the goat,False,4,0.25
0,no they are not a goatfucker fucks goats he doesnt just say he does to gross you out],False,2,0.1111111111111111
0,bluemanc71 you said hanzo its genji im a weebo],False,0,0.0
0,i mean a lot of people look at porn but its not good to be a weebo thats just messed up,False,1,0.047619047619047616
0,im just here going to watch some weebo references on a motherfucking big screen but no i get anything maybe an ev,False,3,0.13636363636363635
0,happy easter guys ,False,0,0.0
0,i hate otome its all about call of duty you all are crazy for liking girly otome games play a real game play ca,False,0,0.0
0,realdonaldtrump stop yelling,False,0,0.0
0,realdonaldtrump ill never be able to call him anything else now],False,0,0.0
0,legacy league its this nigga junbay league,False,1,0.14285714285714285
0,yeah smh,False,0,0.0
0,head still spinning and i got a game today,False,0,0.0
0, well hello there  kote218,False,0,0.0
0, id like to do this,False,0,0.0
0,are you ready for weddings my little pony friendship is magic season 08 episode 06 something old something new che,False,0,0.0
0, if i was then you would be the teacher of the ultimate weebo,False,0,0.0
0,honest answer if i can discern a white christian from a murderous kkk white supremacistnazi terroristyou can dis,False,0,0.0
0,youre obviously feeling threatened by corbyn but you shouldnt worry so much hell make the country better],False,0,0.0
0,4 or 5 april 1944 | alma ros an austrian violinist of jewish descent a niece of gustav mahler died at the germ,False,0,0.0
0,hopefully he showed his nazi friends how to build bombs the way he did,False,0,0.0
0, i get some flack about using the terms genocide holocaust or nazi-ism when i write about cdas genocidal history tow],False,0,0.0
0,andy shares his positive conservative vision with the nazi sympathizers at rebel media andrewscheer cpchq cdnpoli y,False,0,0.0
0,disenfranchised no they are protesting to give up rights which is the opposite of disenfra,False,0,0.0
0,every potential employer when they google douglass mackey should see that hes a nazi anyone who hires him should be pub,False,1,0.047619047619047616
0,youre obviously feeling threatened by corbyn but you shouldnt worry so much hell make the country better for all,False,0,0.0
0,missoula police alerted after nazi propaganda found in easter eggs via missoulian,False,0,0.0
0,jakehighwell kequemage virtually every republican running for office for decades has been called a nazi by the l,False,0,0.0
0,i find it disturbing when someone says (especially a witness to nazi germany) says it],False,0,0.0
0,this guy douglass mackey 28 went to middlebury son of lobbyist scott mackey lives in manhattan hes a nazi with a hug,False,1,0.045454545454545456
0,must say that pewdiepie is the least alt-right scumbag there is but you might hone in your missiles f,False,1,0.05263157894736842
0,whoa whoa whoa dont call the guy who wants to execute millions of people a nazi,False,0,0.0
0,hitler did not enact a gun ban in nazi germany in fact it was more of the opposite how,False,0,0.0
0, in 2018 white supremacists amp white supremacist sympathizers will represent republicans on the ballot in arizona illinois i,False,0,0.0
0,a tale of two people at animematsuri one had a table in artists alley and posted a sign in support of sexual harassment vic,False,2,0.08333333333333333
0,this will cheer you up,False,0,0.0
0,rakitic has been bossing kroos 2 times a season for god knows how long now but apparently lucho turning down that overhyp,False,0,0.0
0, the nazi left want to end 2nd i say civil war 2  i will die for my rights,False,0,0.0
0,theellenshow kamalaharris well time to boycott your show and your sponsors it bites but everyone needs to be held to,False,0,0.0
0,honestly there is nothing close to hilarious or funny in this - this is very very sick stuff and should be,False,0,0.0
0, episode four nazi furries awesome repeal merch shanowenshakedown hear it all (and more) on our latest episode,False,0,0.0
0,its hilarious to see the theatlantic feign objectivity while goose stepping to the nazi hive mind of the left they al,False,0,0.0
0,translation waaaaaaaah and also im blaming the left for the right turning into a nazi playground yeah lik,False,0,0.0
0,thanks  great info gfarbenused jewish slaves at its factories during the holocaust,False,0,0.0
0,normie heres my dog preston whenever i get the leash to go out he does this happy dance twitter person that dog is,False,0,0.0
0,why am i such a grammar nazi if there is one thing to take pride in its your education,False,0,0.0
0,[prince harry launches gruelling expedition across us before meghan markl via youtube i],False,0,0.0
0,apparently there was a virtual riotnazi rally on runescape earlier because jagex (the developer) released an lgbt awaren,False,0,0.0
0,a classic article worth reading anew via harpers,False,1,0.125
0,free porn vedios online nazi slut fucked,False,3,0.42857142857142855
0, this woman did not get the nobel peace prize guess who got it instead of her al gore this woman saved 2500 children,False,0,0.0
0,dear scott dutcher scottusmc (probably not even your namethats ok well find out) yeah g],False,0,0.0
0, i actually dont like to ask this because its a negative question but what was the last film you didnt finish and why mi,False,0,0.0
0,hitler had the nazi youth israel has the hilltop youth,False,0,0.0
0,dloesch yeah i mean we are all nazis and fascists and trump is literally hitler-so wouldnt,False,0,0.0
0,ricky vaughn - reached millions of people normalizing fringe ideas - was cited as one of the most influential figures in,False,0,0.0
0, really alyssamilano  i was called a terrorist murderer nazi etc when i attended las marchforourlives event as a,False,0,0.0
0,hey here is a picture of douglass mackey who lives on the upper east side of manhattan he was just oute,False,1,0.047619047619047616
0,i know who lol he also is kilgrave and the voice actor for a nazi in nazi zombies cod ww2,False,0,0.0
0,hmmmmmm lets review what group violently suppresses free speech if it doesnt fit their rhetoric riots but ca,False,0,0.0
0,when the crazed leftists call us nazis the millions of untapped normy masses look in our direction t,False,1,0.05555555555555555
0,realjameswoods obama supports this nazi,False,0,0.0
0, then a few out of the millions of normys will say hmmm these dont look like nazi boogy men these,False,0,0.0
0,pentagon gave $70 million to porton down (uk) in the last decade for chemical amp biological weapons projects 122000 ani,False,0,0.0
0,what makes you think i am going away what scum drinks swamp water what scum so used to eating dung doc doc trian nazi,False,2,0.08333333333333333
0,rob reiner says any one who watches the new roseannebarr show is a nazi  lets all give ol rob the anti nazi patriot salut,False,0,0.0
0,the internets biggest nazi websites are facing a financial meltdown both stormfronts and the daily stormers days might be],False,0,0.0
0,then why the fxck didnt he expel russians a year ago and her grandfather was a nazi something she tried to hide russian,False,0,0.0
0,do you or do you not condone roseanne barrs hitlernazi-inspired photo shoot are you ok with this not watching abc anymore,False,0,0.0
0, fbi raids home connected to crazed nazi larper jordan jereb the man who claimed parkland shooter nikolas cruz trained with,False,0,0.0
0,neo nazi rally in newman 421 thas wild,False,0,0.0
0,[im a non-impulsive high iq nazi larper thank you very much],False,0,0.0
